FPR,TPR,Threshold
0.0,0.0,2.0258839
0.0,0.002506265664160401,1.0258839
0.0,0.012531328320802004,0.817793725
0.005649717514124294,0.012531328320802004,0.81403845
0.005649717514124294,0.03508771929824561,0.75979218
0.011299435028248588,0.03759398496240601,0.75927612
0.011299435028248588,0.040100250626566414,0.7592760000000001
0.011299435028248588,0.047619047619047616,0.7590917349999999
0.011299435028248588,0.06516290726817042,0.7372953
0.011299435028248588,0.07017543859649122,0.733585535
0.011299435028248588,0.10025062656641603,0.70584628
0.011299435028248588,0.10526315789473684,0.70354636
0.011299435028248588,0.10776942355889724,0.70327258
0.01694915254237288,0.10776942355889724,0.69998768
0.01694915254237288,0.11278195488721804,0.696372615
0.01694915254237288,0.11779448621553884,0.6963726
0.022598870056497175,0.11779448621553884,0.696128475
0.022598870056497175,0.13032581453634084,0.693328025
0.02824858757062147,0.13032581453634084,0.69332801
0.02824858757062147,0.13283208020050125,0.6933279999999999
0.02824858757062147,0.13784461152882205,0.69272226
0.02824858757062147,0.15288220551378445,0.68548975
0.03389830508474576,0.15288220551378445,0.68434936
0.03389830508474576,0.15538847117794485,0.6820518250000001
0.03389830508474576,0.16040100250626566,0.681909785
0.03389830508474576,0.16791979949874686,0.68190977
0.03389830508474576,0.21303258145363407,0.661108775
0.04519774011299435,0.21303258145363407,0.660798965
0.04519774011299435,0.22556390977443608,0.6476176849999999
0.04519774011299435,0.23057644110275688,0.64761767
0.04519774011299435,0.23558897243107768,0.6466773299999999
0.04519774011299435,0.24060150375939848,0.646677315
0.04519774011299435,0.2581453634085213,0.638721315
0.04519774011299435,0.2656641604010025,0.638721285
0.04519774011299435,0.2756892230576441,0.63797438
0.04519774011299435,0.2807017543859649,0.63797432
0.04519774011299435,0.2857142857142857,0.6378268
0.05084745762711865,0.2857142857142857,0.637826785
0.05084745762711865,0.2882205513784461,0.63782674
0.05084745762711865,0.2932330827067669,0.63782671
0.05649717514124294,0.2957393483709273,0.6378267
0.05649717514124294,0.3358395989974937,0.624143705
0.05649717514124294,0.3408521303258145,0.6241437
0.05649717514124294,0.3483709273182957,0.6241436
0.062146892655367235,0.3483709273182957,0.62352713
0.062146892655367235,0.3533834586466165,0.622544355
0.062146892655367235,0.3583959899749373,0.62254425
0.062146892655367235,0.3634085213032581,0.62039795
0.062146892655367235,0.3684210526315789,0.620158365
0.062146892655367235,0.38095238095238093,0.617041335
0.062146892655367235,0.38847117794486213,0.617041325
0.07344632768361582,0.39097744360902253,0.61704131
0.07344632768361582,0.39849624060150374,0.616611475
0.07344632768361582,0.40601503759398494,0.616611445
0.07344632768361582,0.41102756892230574,0.61321489
0.07344632768361582,0.41604010025062654,0.611776105
0.07344632768361582,0.43358395989974935,0.60335833
0.07909604519774012,0.43358395989974935,0.603358315
0.07909604519774012,0.43859649122807015,0.60335829
0.07909604519774012,0.44360902255639095,0.60335826
0.07909604519774012,0.45112781954887216,0.60335823
0.096045197740113,0.45614035087719296,0.603358225
0.096045197740113,0.45864661654135336,0.603358215
0.1016949152542373,0.45864661654135336,0.60335821
0.1016949152542373,0.46115288220551376,0.60335814
0.1016949152542373,0.46616541353383456,0.603358135
0.1016949152542373,0.46867167919799496,0.603358125
0.1016949152542373,0.47368421052631576,0.60335812
0.1016949152542373,0.48120300751879697,0.6033581100000001
0.1016949152542373,0.49122807017543857,0.59706039
0.1016949152542373,0.49624060150375937,0.59567309
0.1016949152542373,0.5338345864661654,0.581307135
0.10734463276836158,0.5338345864661654,0.58119949
0.10734463276836158,0.5413533834586466,0.576002265
0.10734463276836158,0.5463659147869674,0.576002175
0.11864406779661017,0.5463659147869674,0.57389184
0.11864406779661017,0.5513784461152882,0.573115265
0.12429378531073447,0.5513784461152882,0.572351685
