FPR,TPR,Threshold
0.0,0.0,2.2606324
0.0,0.0026595744680851063,1.2606324
0.0,0.026595744680851064,0.74914215
0.0,0.03723404255319149,0.743973835
0.0,0.12234042553191489,0.6507084
0.0,0.1276595744680851,0.6503229150000001
0.0,0.14893617021276595,0.6438899
0.0,0.15425531914893617,0.643889875
0.0,0.1622340425531915,0.64388985
0.005,0.1622340425531915,0.64388983
0.005,0.1675531914893617,0.643889815
0.005,0.18351063829787234,0.635840325
0.005,0.18882978723404256,0.63584031
0.01,0.18882978723404256,0.6358403
0.01,0.19414893617021275,0.63475845
0.01,0.19946808510638298,0.63374945
0.01,0.22606382978723405,0.62977536
0.01,0.23404255319148937,0.62977533
0.01,0.24468085106382978,0.6260555
0.01,0.25,0.62536685
0.01,0.2553191489361702,0.6253668
0.01,0.26063829787234044,0.6232436
0.01,0.28191489361702127,0.614573455
0.015,0.28191489361702127,0.61361552
0.015,0.2872340425531915,0.613615485
0.02,0.2872340425531915,0.613615475
0.025,0.2925531914893617,0.61112053
0.03,0.29521276595744683,0.60942476
0.03,0.300531914893617,0.609424695
0.03,0.3058510638297872,0.60942466
0.03,0.30851063829787234,0.609424455
0.03,0.31648936170212766,0.60899982
0.035,0.324468085106383,0.6089998
0.035,0.3882978723404255,0.59968569
0.04,0.3882978723404255,0.599685655
0.04,0.39361702127659576,0.596654815
0.045,0.39361702127659576,0.5964707499999999
0.045,0.39893617021276595,0.595966765
0.045,0.40425531914893614,0.59596675
0.045,0.40691489361702127,0.595966735
0.045,0.4228723404255319,0.5959667200000001
0.055,0.43351063829787234,0.595966705
0.055,0.43617021276595747,0.59596669
0.055,0.44148936170212766,0.595966675
0.055,0.4601063829787234,0.59001965
0.055,0.4654255319148936,0.590019645
0.06,0.4654255319148936,0.59000516
0.07,0.4654255319148936,0.590005135
0.07,0.46808510638297873,0.5891445200000001
0.075,0.46808510638297873,0.589144475
0.075,0.48936170212765956,0.58729505
0.08,0.48936170212765956,0.5841878149999999
0.08,0.4920212765957447,0.584187785
0.085,0.4920212765957447,0.583494925
0.085,0.5026595744680851,0.581564165
0.1,0.5026595744680851,0.578010915
