FPR,TPR,Threshold
0.0,0.0,1.9938292
0.0,0.0026595744680851063,0.9938292
0.0,0.02925531914893617,0.9399862
0.0,0.034574468085106384,0.9339291
0.0,0.05319148936170213,0.89715767
0.0,0.061170212765957445,0.89715755
0.005,0.061170212765957445,0.8968888
0.005,0.06382978723404255,0.89656246
0.005,0.06914893617021277,0.8938813
0.005,0.08244680851063829,0.8890836
0.005,0.08776595744680851,0.8890835
0.005,0.09574468085106383,0.88253385
0.005,0.10106382978723404,0.88207656
0.005,0.10638297872340426,0.8781137
0.005,0.11436170212765957,0.8780856
0.005,0.125,0.87139165
0.005,0.13031914893617022,0.87114465
0.005,0.14361702127659576,0.86375684
0.005,0.14893617021276595,0.8625981
0.005,0.16489361702127658,0.8461589
0.01,0.1675531914893617,0.8437376
0.01,0.18085106382978725,0.8305828
0.01,0.19414893617021275,0.83058274
0.015,0.19946808510638298,0.8305826
0.02,0.19946808510638298,0.82946146
0.02,0.21010638297872342,0.8273663
0.02,0.2154255319148936,0.8253214
0.02,0.21808510638297873,0.8253213
0.025,0.21808510638297873,0.8236152
0.025,0.22074468085106383,0.8236004
0.025,0.22606382978723405,0.8220802
0.025,0.2393617021276596,0.8211187
0.025,0.2553191489361702,0.8077051
0.03,0.26063829787234044,0.80770504
0.03,0.27393617021276595,0.7996336
0.035,0.2765957446808511,0.7979641
0.035,0.2978723404255319,0.7906845
0.035,0.30319148936170215,0.7885502
0.035,0.30851063829787234,0.78514755
0.04,0.30851063829787234,0.78423464
0.04,0.3191489361702128,0.7788863
0.04,0.32978723404255317,0.77654004
0.04,0.3351063829787234,0.7762528
0.04,0.34308510638297873,0.77625275
0.04,0.3537234042553192,0.76880455
0.04,0.35904255319148937,0.76801634
0.04,0.3617021276595745,0.7670231
0.045,0.3617021276595745,0.7661844
0.045,0.36436170212765956,0.7661843
0.05,0.36436170212765956,0.76617604
0.05,0.3696808510638298,0.766176
0.05,0.38563829787234044,0.755229
0.055,0.38563829787234044,0.75372887
0.055,0.3882978723404255,0.7536439
0.06,0.3882978723404255,0.75364375
0.06,0.39361702127659576,0.7513795
0.06,0.39893617021276595,0.75137943
0.06,0.40691489361702127,0.7438449
0.065,0.4122340425531915,0.7438447
0.065,0.42021276595744683,0.7438446
0.065,0.42819148936170215,0.73931265
0.065,0.43351063829787234,0.73725647
0.065,0.44680851063829785,0.72901994
0.07,0.44680851063829785,0.72893906
0.075,0.449468085106383,0.7288918
0.075,0.4601063829787234,0.72728914
0.075,0.4627659574468085,0.7224704
0.09,0.4627659574468085,0.7207585
0.09,0.46808510638297873,0.71863943
0.09,0.47074468085106386,0.7186394
0.095,0.47074468085106386,0.71430594
0.095,0.48404255319148937,0.6995128
0.095,0.5,0.6995127
0.1,0.5106382978723404,0.69951266
0.1,0.5212765957446809,0.6995126
0.1,0.523936170212766,0.69951254
0.105,0.5319148936170213,0.6995125
0.105,0.5345744680851063,0.69093215
0.11,0.5345744680851063,0.6907723
0.11,0.5452127659574468,0.6854993
0.115,0.5531914893617021,0.68549925
0.115,0.5611702127659575,0.68321925
0.12,0.5611702127659575,0.6819724
0.12,0.5797872340425532,0.67537934
0.12,0.5851063829787234,0.6741516
0.12,0.6037234042553191,0.66432905
0.12,0.6090425531914894,0.6586172
0.12,0.6117021276595744,0.658316
0.125,0.6117021276595744,0.6578088
0.125,0.6196808510638298,0.6442235
0.125,0.6303191489361702,0.6415067
0.125,0.6329787234042553,0.6415066
0.125,0.6382978723404256,0.64150655
0.135,0.6382978723404256,0.632719
0.135,0.6436170212765957,0.62947035
0.14,0.6462765957446809,0.6294701
0.14,0.648936170212766,0.62947
0.15,0.648936170212766,0.6267489
0.15,0.6542553191489362,0.6257129
0.155,0.6542553191489362,0.6257127
0.155,0.6622340425531915,0.6255311
0.16,0.6622340425531915,0.6240462
0.16,0.6675531914893617,0.623612
0.17,0.6675531914893617,0.6234573
0.17,0.675531914893617,0.6189152
0.175,0.675531914893617,0.618915
0.18,0.6808510638297872,0.6142569
0.18,0.6888297872340425,0.61384636
0.19,0.6888297872340425,0.61218125
0.19,0.6941489361702128,0.60266614
0.19,0.7047872340425532,0.601435
0.195,0.7074468085106383,0.60143495
0.195,0.7101063829787234,0.59913135
0.2,0.7101063829787234,0.59150827
0.2,0.7180851063829787,0.5904455
0.2,0.726063829787234,0.58782256
0.205,0.7287234042553191,0.5878225
0.205,0.7340425531914894,0.5878224
0.21,0.7340425531914894,0.5878223
0.21,0.7393617021276596,0.58455193
0.22,0.7393617021276596,0.58103144
0.22,0.75,0.5673782
0.22,0.7606382978723404,0.56585234
0.22,0.7632978723404256,0.5658522
0.235,0.7632978723404256,0.5555757
0.24,0.7659574468085106,0.5470335
0.255,0.7659574468085106,0.54137284
0.255,0.7712765957446809,0.5380188
0.27,0.7712765957446809,0.53639024
0.29,0.7712765957446809,0.5363902
0.29,0.7792553191489362,0.5349826
0.29,0.7845744680851063,0.5246359
0.295,0.7845744680851063,0.52311754
0.295,0.7925531914893617,0.51881844
0.3,0.7925531914893617,0.5188184
0.305,0.7952127659574468,0.51812935
0.31,0.7952127659574468,0.5128275
0.31,0.800531914893617,0.51100963
0.315,0.8031914893617021,0.5110096
0.315,0.8085106382978723,0.5092269
0.33,0.8085106382978723,0.49692622
0.33,0.8138297872340425,0.49149743
0.335,0.8138297872340425,0.49075434
0.335,0.8191489361702128,0.48733628
0.345,0.8191489361702128,0.48380905
0.345,0.8218085106382979,0.48248565
0.36,0.8218085106382979,0.47532684
0.36,0.8271276595744681,0.47532666
0.36,0.8351063829787234,0.47254625
0.37,0.8351063829787234,0.4667237
0.37,0.8377659574468085,0.46562222
0.39,0.8377659574468085,0.46562192
0.39,0.8430851063829787,0.46553344
0.395,0.8457446808510638,0.46553335
0.4,0.8457446808510638,0.46553332
0.4,0.8537234042553191,0.4564453
0.42,0.8537234042553191,0.44899395
0.42,0.8590425531914894,0.43908194
0.435,0.8590425531914894,0.4356531
0.435,0.8670212765957447,0.42678115
0.44,0.8670212765957447,0.4267811
0.44,0.8696808510638298,0.4251826
0.445,0.8696808510638298,0.4223574
0.445,0.8776595744680851,0.4179048
0.45,0.8776595744680851,0.41790465
0.45,0.8803191489361702,0.41668135
0.455,0.8803191489361702,0.41601756
0.465,0.8803191489361702,0.4160174
0.465,0.8829787234042553,0.40773755
0.48,0.8829787234042553,0.39908543
0.48,0.8882978723404256,0.39908537
0.49,0.8882978723404256,0.39908534
0.49,0.8909574468085106,0.39908528
0.495,0.8936170212765957,0.39908525
0.505,0.8936170212765957,0.39908513
0.505,0.8962765957446809,0.39811724
0.515,0.8962765957446809,0.39811707
0.515,0.898936170212766,0.39811692
0.52,0.898936170212766,0.3870556
0.52,0.901595744680851,0.38508424
0.535,0.901595744680851,0.37782544
0.535,0.9148936170212766,0.34674394
0.535,0.9202127659574468,0.34674385
0.55,0.925531914893617,0.34546557
0.555,0.9281914893617021,0.34546548
0.555,0.9308510638297872,0.34546542
0.565,0.9308510638297872,0.33925614
0.57,0.9335106382978723,0.33851385
0.57,0.9361702127659575,0.33851355
0.585,0.9361702127659575,0.3300736
0.59,0.9388297872340425,0.32644057
0.605,0.9388297872340425,0.31016526
0.605,0.9468085106382979,0.30566418
0.61,0.949468085106383,0.30566406
0.61,0.9547872340425532,0.30566403
0.62,0.9547872340425532,0.30566397
0.62,0.9574468085106383,0.30566394
0.65,0.9574468085106383,0.3034055
0.65,0.9627659574468085,0.3034052
0.655,0.9627659574468085,0.30121157
0.655,0.9654255319148937,0.30121154
0.665,0.9654255319148937,0.2927067
0.675,0.9654255319148937,0.2927066
0.685,0.9654255319148937,0.29270646
0.685,0.9680851063829787,0.29270637
0.695,0.9680851063829787,0.28021702
0.705,0.9680851063829787,0.27932483
0.705,0.9707446808510638,0.27932435
0.72,0.9707446808510638,0.279253
0.72,0.973404255319149,0.27378193
0.75,0.973404255319149,0.26185775
0.75,0.976063829787234,0.25600925
0.775,0.976063829787234,0.24779257
0.775,0.9813829787234043,0.2477925
0.785,0.9813829787234043,0.2402307
0.785,0.9840425531914894,0.23501548
0.8,0.9840425531914894,0.22060072
0.8,0.9893617021276596,0.20791668
0.815,0.9893617021276596,0.19423205
0.825,0.9893617021276596,0.19423203
0.855,0.9893617021276596,0.19423196
0.865,0.9893617021276596,0.1907309
0.87,0.9946808510638298,0.15546563
0.87,0.9973404255319149,0.14747441
0.875,0.9973404255319149,0.13561025
0.885,1.0,0.13300253
0.89,1.0,0.1330025
0.91,1.0,0.13300242
1.0,1.0,0.004998322
