FPR,TPR,Threshold
0.0,0.0,1.9965496
0.0,0.0025906735751295338,0.9965496
0.0,0.0051813471502590676,0.99550724
0.0,0.010362694300518135,0.9953263
0.0,0.023316062176165803,0.99277365
0.0,0.02849740932642487,0.9892107
0.0,0.031088082901554404,0.9889387
0.005263157894736842,0.031088082901554404,0.9847595
0.005263157894736842,0.03367875647668394,0.9844348
0.010526315789473684,0.03367875647668394,0.98316646
0.010526315789473684,0.03626943005181347,0.9804129
0.010526315789473684,0.04145077720207254,0.9792244
0.010526315789473684,0.046632124352331605,0.97884536
0.010526315789473684,0.05181347150259067,0.9773169
0.010526315789473684,0.06735751295336788,0.97045463
0.010526315789473684,0.07253886010362694,0.9688404
0.010526315789473684,0.08808290155440414,0.96568567
0.010526315789473684,0.09326424870466321,0.96319866
0.010526315789473684,0.10103626943005181,0.95897883
0.010526315789473684,0.10621761658031088,0.9541123
0.010526315789473684,0.11658031088082901,0.95349425
0.010526315789473684,0.12176165803108809,0.95183796
0.010526315789473684,0.13471502590673576,0.9388691
0.015789473684210527,0.13471502590673576,0.93791753
0.015789473684210527,0.13989637305699482,0.93577987
0.015789473684210527,0.14507772020725387,0.9327907
0.015789473684210527,0.15544041450777202,0.92628187
0.015789473684210527,0.16321243523316062,0.9250535
0.015789473684210527,0.16839378238341968,0.91072065
0.015789473684210527,0.17357512953367876,0.9087309
0.015789473684210527,0.17875647668393782,0.9077468
0.015789473684210527,0.19430051813471502,0.9055481
0.015789473684210527,0.19689119170984457,0.905548
0.015789473684210527,0.20207253886010362,0.90005964
0.021052631578947368,0.20207253886010362,0.899898
0.02631578947368421,0.20725388601036268,0.89807415
0.02631578947368421,0.21502590673575128,0.8918836
0.02631578947368421,0.22020725388601037,0.89188343
0.02631578947368421,0.22279792746113988,0.89095116
0.031578947368421054,0.22279792746113988,0.89095104
0.031578947368421054,0.24093264248704663,0.8886203
0.03684210526315789,0.24611398963730569,0.88862026
0.03684210526315789,0.24870466321243523,0.8873087
0.03684210526315789,0.25647668393782386,0.886711
0.03684210526315789,0.25906735751295334,0.87947553
0.03684210526315789,0.26424870466321243,0.8783811
0.03684210526315789,0.2694300518134715,0.87056917
0.042105263157894736,0.28756476683937826,0.8705691
0.042105263157894736,0.29533678756476683,0.870569
0.042105263157894736,0.2979274611398964,0.8678065
0.042105263157894736,0.30310880829015546,0.8674796
0.042105263157894736,0.3082901554404145,0.8674575
0.05263157894736842,0.3082901554404145,0.8656278
0.05263157894736842,0.3160621761658031,0.8643642
0.05789473684210526,0.32124352331606215,0.8633739
0.05789473684210526,0.32642487046632124,0.85289735
0.06315789473684211,0.32642487046632124,0.8497668
0.06315789473684211,0.3316062176165803,0.84897894
0.06315789473684211,0.33678756476683935,0.84853977
0.06315789473684211,0.344559585492228,0.8469003
0.06315789473684211,0.34974093264248707,0.84678364
0.06315789473684211,0.3626943005181347,0.8417707
0.06842105263157895,0.3626943005181347,0.8344885
0.07368421052631578,0.36787564766839376,0.8315533
0.07894736842105263,0.3756476683937824,0.8315532
0.07894736842105263,0.38860103626943004,0.8315531
0.07894736842105263,0.3911917098445596,0.8246291
0.07894736842105263,0.3963730569948187,0.81919265
0.07894736842105263,0.39896373056994816,0.81866217
0.07894736842105263,0.4067357512953368,0.8186619
0.07894736842105263,0.4274611398963731,0.7973871
0.07894736842105263,0.43523316062176165,0.79438967
0.07894736842105263,0.44041450777202074,0.7894985
0.07894736842105263,0.4481865284974093,0.78555226
