FPR,TPR,Threshold
0.0,0.0,2.3101479
0.0,0.00267379679144385,1.3101479
0.0,0.0213903743315508,0.80967948
0.0,0.026737967914438502,0.80364035
0.0,0.034759358288770054,0.7870832
0.0,0.0427807486631016,0.77030705
0.0,0.05080213903743316,0.758022875
0.0,0.05614973262032086,0.75295377
0.0,0.06417112299465241,0.740693225
0.0049504950495049506,0.06417112299465241,0.740580185
0.0049504950495049506,0.10427807486631016,0.7134142649999999
0.0049504950495049506,0.10962566844919786,0.7134142
0.0049504950495049506,0.11764705882352941,0.7086618
0.0049504950495049506,0.12299465240641712,0.70778154
0.0049504950495049506,0.13636363636363635,0.70584254
0.0049504950495049506,0.14171122994652408,0.705842525
0.0049504950495049506,0.15775401069518716,0.6939937899999999
0.009900990099009901,0.15775401069518716,0.6923428
0.009900990099009901,0.18449197860962566,0.6842938000000001
0.009900990099009901,0.18983957219251338,0.68429373
0.009900990099009901,0.20855614973262032,0.666910185
0.01485148514851485,0.20855614973262032,0.6665156
0.01485148514851485,0.232620320855615,0.658303885
0.01485148514851485,0.24064171122994651,0.6547819500000001
0.01485148514851485,0.2540106951871658,0.650046765
0.019801980198019802,0.2540106951871658,0.649828685
0.019801980198019802,0.2727272727272727,0.6432459
0.019801980198019802,0.27807486631016043,0.64324586
0.019801980198019802,0.2967914438502674,0.6312997499999999
0.024752475247524754,0.2994652406417112,0.631299735
0.024752475247524754,0.3048128342245989,0.63129972
0.024752475247524754,0.3155080213903743,0.6312997
0.024752475247524754,0.3181818181818182,0.631299675
0.0297029702970297,0.3181818181818182,0.63129966
0.0297029702970297,0.3235294117647059,0.62922287
0.034653465346534656,0.3235294117647059,0.6283961
0.034653465346534656,0.3342245989304813,0.62525478
0.039603960396039604,0.33689839572192515,0.625254765
0.039603960396039604,0.3449197860962567,0.62354402
0.04455445544554455,0.3449197860962567,0.62354401
0.04455445544554455,0.3502673796791444,0.62354395
0.04455445544554455,0.3609625668449198,0.623391615
0.04950495049504951,0.3609625668449198,0.6233916
0.04950495049504951,0.36363636363636365,0.623391585
0.04950495049504951,0.3716577540106952,0.62339157
0.04950495049504951,0.4197860962566845,0.61009115
0.054455445544554455,0.4197860962566845,0.610091105
0.054455445544554455,0.42513368983957217,0.6100910900000001
0.0594059405940594,0.42513368983957217,0.610091075
0.0594059405940594,0.42780748663101603,0.61009106
0.0594059405940594,0.43315508021390375,0.610091045
0.0594059405940594,0.4625668449197861,0.600485385
0.0594059405940594,0.4732620320855615,0.6000683
0.0594059405940594,0.4786096256684492,0.595547095
0.06435643564356436,0.4786096256684492,0.594711215
0.06435643564356436,0.4839572192513369,0.59367287
0.06435643564356436,0.4893048128342246,0.591300175
0.07425742574257425,0.4893048128342246,0.59130016
0.07425742574257425,0.49732620320855614,0.589153575
0.07920792079207921,0.5,0.58915356
0.08415841584158416,0.5,0.5891535450000001
0.0891089108910891,0.5053475935828877,0.58915353
0.0891089108910891,0.5213903743315508,0.589153515
0.0891089108910891,0.5320855614973262,0.589153485
0.09405940594059406,0.5320855614973262,0.588703765
0.09405940594059406,0.553475935828877,0.584333675
0.09405940594059406,0.5614973262032086,0.584098565
0.09405940594059406,0.5882352941176471,0.576059165
0.09900990099009901,0.5882352941176471,0.57589282
0.09900990099009901,0.606951871657754,0.569822775
0.10891089108910891,0.606951871657754,0.567293145
0.10891089108910891,0.6122994652406417,0.566726655
0.11386138613861387,0.6149732620320856,0.566726595
0.1188118811881188,0.6149732620320856,0.56636274
0.1188118811881188,0.6203208556149733,0.564555945
0.1188118811881188,0.6256684491978609,0.564555915
0.1188118811881188,0.6310160427807486,0.562202005
0.13366336633663367,0.6310160427807486,0.5576772
0.13366336633663367,0.6336898395721925,0.5476469900000001
0.13861386138613863,0.6336898395721925,0.547646935
0.13861386138613863,0.6390374331550802,0.5476272
0.13861386138613863,0.6443850267379679,0.547627192
0.14356435643564355,0.6443850267379679,0.547411047
0.14356435643564355,0.6470588235294118,0.54741104
0.1485148514851485,0.6470588235294118,0.547411032
0.1485148514851485,0.6524064171122995,0.5474110169999999
0.15346534653465346,0.6550802139037433,0.54741098
0.15841584158415842,0.6550802139037433,0.547253595
0.15841584158415842,0.6577540106951871,0.5472535675
0.15841584158415842,0.6631016042780749,0.54725355
0.15841584158415842,0.6737967914438503,0.545866215
0.16831683168316833,0.6737967914438503,0.54444297
0.16831683168316833,0.6764705882352942,0.543975285
0.18316831683168316,0.6764705882352942,0.54321455
0.18316831683168316,0.6818181818181818,0.54321453
0.18811881188118812,0.6818181818181818,0.5432145225
0.19801980198019803,0.6818181818181818,0.543214515
0.20297029702970298,0.6818181818181818,0.543214465
0.20297029702970298,0.7112299465240641,0.538403995
0.2079207920792079,0.7112299465240641,0.53762957
0.2079207920792079,0.7299465240641712,0.534213535
0.22277227722772278,0.7299465240641712,0.530833315
0.22277227722772278,0.7352941176470589,0.530625809
0.22772277227722773,0.7352941176470589,0.529777865
0.22772277227722773,0.7486631016042781,0.52053022
0.2376237623762376,0.7486631016042781,0.51925879
0.2376237623762376,0.7540106951871658,0.5175303035
0.24257425742574257,0.7540106951871658,0.517340347
0.24257425742574257,0.7593582887700535,0.5173402985
0.24752475247524752,0.7593582887700535,0.5148928185
0.24752475247524752,0.7620320855614974,0.512517471
0.2524752475247525,0.7620320855614974,0.510744082
0.2524752475247525,0.7754010695187166,0.5106136685
0.25742574257425743,0.7754010695187166,0.5104233175
0.25742574257425743,0.7807486631016043,0.505666379
0.2623762376237624,0.7807486631016043,0.50319786
0.26732673267326734,0.7834224598930482,0.5031978227
0.26732673267326734,0.7887700534759359,0.4988641329
0.27722772277227725,0.7887700534759359,0.4988641255
0.27722772277227725,0.8048128342245989,0.492484141
0.28217821782178215,0.8048128342245989,0.491874296
0.28217821782178215,0.8074866310160428,0.491874274
0.2871287128712871,0.8074866310160428,0.49187427
0.2871287128712871,0.8155080213903744,0.4849479535
0.29207920792079206,0.8155080213903744,0.484947931
0.29207920792079206,0.8288770053475936,0.4839330465
0.30198019801980197,0.8288770053475936,0.480630256
0.30198019801980197,0.8342245989304813,0.48063019
0.3069306930693069,0.8342245989304813,0.4804645665
0.3069306930693069,0.8475935828877005,0.47591297
0.3118811881188119,0.8475935828877005,0.472744446
0.3118811881188119,0.8556149732620321,0.46992543
0.3217821782178218,0.8556149732620321,0.469807505
0.3316831683168317,0.8556149732620321,0.469807502
0.33663366336633666,0.8556149732620321,0.469807487
0.35148514851485146,0.8556149732620321,0.469807457
0.35148514851485146,0.8609625668449198,0.46902031
0.3564356435643564,0.8636363636363636,0.4690202585
0.3613861386138614,0.8636363636363636,0.4656038
0.3613861386138614,0.8663101604278075,0.46412191
0.3712871287128713,0.8663101604278075,0.463037435
0.3811881188118812,0.8663101604278075,0.46303738299999997
0.3811881188118812,0.8716577540106952,0.463037368
0.400990099009901,0.8716577540106952,0.45513997500000003
0.4158415841584158,0.8716577540106952,0.45513996
0.4158415841584158,0.8743315508021391,0.455139955
0.42574257425742573,0.8743315508021391,0.455139945
0.42574257425742573,0.8770053475935828,0.45513992999999997
0.4306930693069307,0.8770053475935828,0.455139915
0.4306930693069307,0.8823529411764706,0.45377885
0.44554455445544555,0.8823529411764706,0.442143445
0.44554455445544555,0.8850267379679144,0.44089065
0.4504950495049505,0.8850267379679144,0.440787237
0.4504950495049505,0.8903743315508021,0.43942095
0.45544554455445546,0.8903743315508021,0.43788838
0.45544554455445546,0.893048128342246,0.4378883725
0.4603960396039604,0.893048128342246,0.436547205
0.4603960396039604,0.8957219251336899,0.43611984
0.4752475247524752,0.8957219251336899,0.4310738
0.4752475247524752,0.9010695187165776,0.43107377
0.48514851485148514,0.9010695187165776,0.43107374
0.48514851485148514,0.9037433155080213,0.43081866
0.4900990099009901,0.9037433155080213,0.43081864999999997
0.4900990099009901,0.9064171122994652,0.43081863
0.49504950495049505,0.9090909090909091,0.4308186
0.504950495049505,0.9117647058823529,0.43081859
0.5099009900990099,0.9117647058823529,0.429635035
0.5099009900990099,0.9144385026737968,0.42963502
0.5099009900990099,0.9224598930481284,0.42963497500000003
0.5148514851485149,0.9224598930481284,0.427165495
0.5148514851485149,0.9278074866310161,0.427165435
0.5445544554455446,0.9278074866310161,0.407554715
0.5445544554455446,0.93048128342246,0.4075547
0.5495049504950495,0.93048128342246,0.40677309
0.5495049504950495,0.946524064171123,0.402497305
0.5594059405940595,0.9545454545454546,0.40249725999999997
0.5792079207920792,0.9545454545454546,0.402259005
0.5891089108910891,0.9545454545454546,0.40183145
0.5891089108910891,0.9572192513368984,0.401831435
0.599009900990099,0.9572192513368984,0.400774315
0.599009900990099,0.9598930481283422,0.40061061
0.6039603960396039,0.9598930481283422,0.400468635
0.6039603960396039,0.9652406417112299,0.400468575
0.6089108910891089,0.9679144385026738,0.39909743
0.6237623762376238,0.9679144385026738,0.398161485
0.6237623762376238,0.9705882352941176,0.39687118
0.6287128712871287,0.9705882352941176,0.392401965
0.6386138613861386,0.9705882352941176,0.38949032
0.6435643564356436,0.9705882352941176,0.38468659
0.6435643564356436,0.9759358288770054,0.38306327
0.6633663366336634,0.9759358288770054,0.37080671
0.6633663366336634,0.9786096256684492,0.3691457
0.6782178217821783,0.9786096256684492,0.367497685
0.6881188118811881,0.9812834224598931,0.36736694999999997
0.698019801980198,0.9812834224598931,0.365895375
0.698019801980198,0.9866310160427807,0.36500226
0.7227722772277227,0.9866310160427807,0.35331577000000003
0.7277227722772277,0.9893048128342246,0.35187109
0.7376237623762376,0.9893048128342246,0.34832661
0.7574257425742574,0.9893048128342246,0.34832658
0.7574257425742574,0.9919786096256684,0.346846685
0.7623762376237624,0.9919786096256684,0.34067039
0.7623762376237624,0.9946524064171123,0.33624314
0.7821782178217822,0.9946524064171123,0.32226604999999997
0.7970297029702971,0.9946524064171123,0.322266025
0.806930693069307,0.9946524064171123,0.322266
0.8366336633663366,0.9946524064171123,0.301497025
0.8366336633663366,0.9973262032085561,0.29491785000000004
0.8762376237623762,0.9973262032085561,0.239049585
0.8960396039603961,1.0,0.23904952499999998
0.905940594059406,1.0,0.23904950000000003
1.0,1.0,-0.1279555
